service_id, date, exception_type
90789, 20210326, 1
90789, 20210330, 1
90789, 20210331, 1
90789, 20210402, 1
90789, 20210406, 1
90791, 20210321, 2
90791, 20210328, 2
90791, 20210404, 2
90792, 20210321, 2
90792, 20210328, 2
90792, 20210404, 2
99883, 20210320, 2
99883, 20210321, 2
99883, 20210327, 2
99883, 20210328, 2
99883, 20210403, 2
99883, 20210404, 2
99884, 20210405, 1
99884, 20210504, 1
99884, 20210623, 1
99884, 20210624, 1
104356, 20210504, 2
104357, 20210319, 1
104357, 20210322, 1
104357, 20210323, 1
104357, 20210324, 1
104357, 20210325, 1
104357, 20210326, 1
104357, 20210329, 1
104357, 20210330, 1
104357, 20210331, 1
104357, 20210401, 1
104357, 20210402, 2
104357, 20210405, 2
104357, 20210406, 1
104357, 20210623, 2
104357, 20210624, 2
104499, 20210504, 2
104507, 20210504, 2
104509, 20210405, 2
104509, 20210504, 2
104509, 20210623, 2
104509, 20210624, 2
104527, 20210405, 2
104527, 20210504, 2
104527, 20210623, 2
104527, 20210624, 2
104530, 20210504, 2
104531, 20210504, 2
104532, 20210504, 2
104694, 20210504, 2
104694, 20210901, 1
104694, 20210902, 1
104694, 20210903, 1
104694, 20210906, 1
104694, 20210907, 1
104694, 20210908, 1
104694, 20210909, 1
104694, 20210910, 1
104694, 20210913, 1
104694, 20210914, 1
104694, 20210915, 1
104694, 20210916, 1
104694, 20210917, 1
104695, 20210504, 2
104695, 20210901, 1
104695, 20210902, 1
104695, 20210903, 1
104695, 20210906, 1
104695, 20210907, 1
104695, 20210908, 1
104695, 20210909, 1
104695, 20210910, 1
104695, 20210913, 1
104695, 20210914, 1
104695, 20210915, 1
104695, 20210916, 1
104695, 20210917, 1
104696, 20210504, 2
104696, 20210901, 1
104696, 20210902, 1
104696, 20210903, 1
104696, 20210906, 1
104696, 20210907, 1
104696, 20210908, 1
104696, 20210909, 1
104696, 20210910, 1
104696, 20210913, 1
104696, 20210914, 1
104696, 20210915, 1
104696, 20210916, 1
104696, 20210917, 1
104697, 20210405, 2
104697, 20210501, 2
104697, 20210504, 2
104697, 20210623, 2
104697, 20210624, 2
104704, 20210504, 2
104705, 20210504, 2
104706, 20210504, 2
104707, 20210504, 2
104709, 20210504, 2
104710, 20210504, 2
104711, 20210504, 2
104712, 20210504, 2
104715, 20210504, 2
104716, 20210504, 2
104736, 20210901, 1
104736, 20210902, 1
104736, 20210903, 1
104736, 20210904, 1
104736, 20210905, 1
104736, 20210906, 1
104736, 20210907, 1
104736, 20210908, 1
104736, 20210909, 1
104736, 20210910, 1
104736, 20210911, 1
104736, 20210912, 1
104736, 20210913, 1
104736, 20210914, 1
104736, 20210915, 1
104736, 20210916, 1
104736, 20210917, 1
104736, 20210918, 1
104736, 20210919, 1
104833, 20210504, 2
104834, 20210504, 2
104836, 20210504, 2
104849, 20210504, 2
104850, 20210319, 1
104850, 20210322, 1
104850, 20210323, 1
104850, 20210324, 1
104850, 20210325, 1
104850, 20210326, 1
104850, 20210329, 1
104850, 20210330, 1
104850, 20210331, 1
104850, 20210401, 1
104850, 20210402, 1
104850, 20210405, 1
104850, 20210406, 1
104857, 20210504, 2
104867, 20210504, 2
104868, 20210319, 1
104868, 20210322, 1
104868, 20210323, 1
104868, 20210324, 1
104868, 20210325, 1
104868, 20210326, 1
104868, 20210329, 1
104868, 20210330, 1
104868, 20210331, 1
104868, 20210401, 1
104868, 20210402, 2
104868, 20210405, 2
104868, 20210406, 1
104868, 20210623, 2
104868, 20210624, 2
104881, 20210405, 2
104881, 20210504, 2
104881, 20210623, 2
104881, 20210624, 2
104882, 20210405, 2
104882, 20210504, 2
104882, 20210623, 2
104882, 20210624, 2
104883, 20210504, 2
104883, 20210901, 1
104883, 20210902, 1
104883, 20210903, 1
104883, 20210906, 1
104883, 20210907, 1
104883, 20210908, 1
104883, 20210909, 1
104883, 20210910, 1
104883, 20210913, 1
104883, 20210914, 1
104883, 20210915, 1
104883, 20210916, 1
104883, 20210917, 1
104884, 20210319, 1
104884, 20210322, 1
104884, 20210323, 1
104884, 20210324, 1
104884, 20210325, 1
104884, 20210326, 1
104884, 20210329, 1
104884, 20210330, 1
104884, 20210331, 1
104884, 20210401, 1
104884, 20210402, 2
104884, 20210405, 2
104884, 20210406, 1
104884, 20210623, 2
104884, 20210624, 2
104887, 20210504, 2
104982, 20210319, 1
104982, 20210322, 1
104982, 20210323, 1
104982, 20210324, 1
104982, 20210325, 1
104982, 20210326, 1
104982, 20210329, 1
104982, 20210330, 1
104982, 20210331, 1
104982, 20210401, 1
104982, 20210402, 2
104982, 20210405, 2
104982, 20210406, 1
104982, 20210623, 2
104982, 20210624, 2
104983, 20210504, 2
105926, 20210320, 2
105926, 20210327, 2
105926, 20210403, 2
105927, 20210320, 2
105927, 20210327, 2
105927, 20210403, 2
105932, 20210319, 2
105932, 20210322, 2
105932, 20210323, 2
105932, 20210324, 2
105932, 20210325, 2
105932, 20210326, 2
105932, 20210329, 2
105932, 20210330, 2
105932, 20210331, 2
105932, 20210401, 2
105932, 20210402, 2
105932, 20210405, 2
105932, 20210406, 2
105933, 20210319, 2
105933, 20210322, 2
105933, 20210323, 2
105933, 20210324, 2
105933, 20210325, 2
105933, 20210326, 2
105933, 20210329, 2
105933, 20210330, 2
105933, 20210331, 2
105933, 20210401, 2
105933, 20210402, 2
105933, 20210405, 2
105933, 20210406, 2
105936, 20210405, 2
105937, 20210405, 2
105938, 20210320, 2
105938, 20210321, 2
105938, 20210327, 2
105938, 20210328, 2
105938, 20210403, 2
105938, 20210404, 2
105939, 20210320, 2
105939, 20210321, 2
105939, 20210327, 2
105939, 20210328, 2
105939, 20210403, 2
105939, 20210404, 2
105940, 20210320, 2
105940, 20210321, 2
105940, 20210327, 2
105940, 20210328, 2
105940, 20210403, 2
105940, 20210404, 2
105941, 20210320, 2
105941, 20210321, 2
105941, 20210327, 2
105941, 20210328, 2
105941, 20210403, 2
105941, 20210404, 2
105942, 20210320, 2
105942, 20210321, 2
105942, 20210327, 2
105942, 20210328, 2
105942, 20210403, 2
105942, 20210404, 2
105943, 20210320, 2
105943, 20210321, 2
105943, 20210327, 2
105943, 20210328, 2
105943, 20210403, 2
105943, 20210404, 2
105944, 20210319, 2
105944, 20210322, 2
105944, 20210323, 2
105944, 20210324, 2
105944, 20210325, 2
105944, 20210326, 2
105944, 20210329, 2
105944, 20210330, 2
105944, 20210331, 2
105944, 20210401, 2
105944, 20210402, 2
105944, 20210405, 2
105944, 20210406, 2
105945, 20210319, 2
105945, 20210322, 2
105945, 20210323, 2
105945, 20210324, 2
105945, 20210325, 2
105945, 20210326, 2
105945, 20210329, 2
105945, 20210330, 2
105945, 20210331, 2
105945, 20210401, 2
105945, 20210402, 2
105945, 20210405, 2
105945, 20210406, 2
105946, 20210319, 2
105946, 20210320, 2
105946, 20210321, 2
105946, 20210322, 2
105946, 20210323, 2
105946, 20210324, 2
105946, 20210325, 2
105946, 20210326, 2
105946, 20210327, 2
105946, 20210328, 2
105946, 20210329, 2
105946, 20210330, 2
105946, 20210331, 2
105946, 20210401, 2
105946, 20210402, 2
105946, 20210403, 2
105946, 20210404, 2
105946, 20210405, 2
105946, 20210406, 2
105947, 20210319, 2
105947, 20210320, 2
105947, 20210321, 2
105947, 20210322, 2
105947, 20210323, 2
105947, 20210324, 2
105947, 20210325, 2
105947, 20210326, 2
105947, 20210327, 2
105947, 20210328, 2
105947, 20210329, 2
105947, 20210330, 2
105947, 20210331, 2
105947, 20210401, 2
105947, 20210402, 2
105947, 20210403, 2
105947, 20210404, 2
105947, 20210405, 2
105947, 20210406, 2
105948, 20210319, 2
105948, 20210322, 2
105948, 20210323, 2
105948, 20210324, 2
105948, 20210325, 2
105948, 20210326, 2
105948, 20210329, 2
105948, 20210330, 2
105948, 20210331, 2
105948, 20210401, 2
105948, 20210402, 2
105948, 20210405, 2
105948, 20210406, 2
105949, 20210319, 2
105949, 20210322, 2
105949, 20210323, 2
105949, 20210324, 2
105949, 20210325, 2
105949, 20210326, 2
105949, 20210329, 2
105949, 20210330, 2
105949, 20210331, 2
105949, 20210401, 2
105949, 20210402, 2
105949, 20210405, 2
105949, 20210406, 2
105951, 20210320, 2
105951, 20210321, 2
105951, 20210327, 2
105951, 20210328, 2
105951, 20210403, 2
105951, 20210404, 2
105958, 20210320, 2
105958, 20210321, 2
105958, 20210327, 2
105958, 20210328, 2
105958, 20210403, 2
105958, 20210404, 2
105960, 20210320, 2
105960, 20210321, 2
105960, 20210327, 2
105960, 20210328, 2
105960, 20210403, 2
105960, 20210404, 2
105961, 20210405, 2
105966, 20210405, 2
105967, 20210405, 2
105969, 20210402, 2
105969, 20210405, 2
105970, 20210405, 2
105971, 20210405, 2
105974, 20210405, 2
105976, 20210402, 2
105976, 20210405, 2
105977, 20210402, 2
105977, 20210405, 2
105978, 20210405, 2
105979, 20210405, 2
105982, 20210405, 2
105983, 20210405, 2
105986, 20210402, 2
105986, 20210405, 2
105987, 20210402, 2
105987, 20210405, 2
105990, 20210402, 2
105990, 20210405, 2
105991, 20210405, 2
105992, 20210405, 2
105993, 20210405, 2
105994, 20210402, 2
105995, 20210405, 2
105996, 20210402, 2
105999, 20210405, 2
106001, 20210405, 2
106003, 20210405, 2
106004, 20210405, 2
106009, 20210402, 2
106009, 20210405, 2
106010, 20210402, 2
106010, 20210405, 2
106011, 20210405, 2
106012, 20210405, 2
106013, 20210405, 2
106017, 20210405, 2
106019, 20210405, 2
106020, 20210405, 2
106021, 20210405, 2
106022, 20210405, 2
106025, 20210405, 2
106026, 20210405, 2
106028, 20210405, 2
106029, 20210405, 2
106030, 20210402, 2
106031, 20210405, 2
106032, 20210402, 2
106035, 20210402, 2
106035, 20210405, 2
106038, 20210402, 2
106038, 20210405, 2
106039, 20210402, 2
106039, 20210405, 2
106040, 20210402, 2
106040, 20210405, 2
106041, 20210402, 2
106041, 20210405, 2
106042, 20210405, 2
106043, 20210405, 2
106049, 20210402, 2
106049, 20210405, 2
106050, 20210402, 2
106050, 20210405, 2
106052, 20210402, 2
106052, 20210405, 2
106053, 20210405, 2
106054, 20210405, 2
106055, 20210405, 2
106056, 20210405, 2
106057, 20210405, 2
106060, 20210405, 2
106061, 20210402, 2
106061, 20210405, 2
106068, 20210405, 2
106069, 20210319, 2
106069, 20210322, 2
106069, 20210323, 2
106069, 20210324, 2
106069, 20210325, 2
106069, 20210326, 2
106069, 20210329, 2
106069, 20210330, 2
106069, 20210331, 2
106069, 20210401, 2
106069, 20210402, 2
106069, 20210405, 2
106069, 20210406, 2
106070, 20210402, 2
106070, 20210405, 2
106071, 20210402, 2
106071, 20210405, 2
106072, 20210402, 2
106072, 20210405, 2
106073, 20210402, 2
106073, 20210405, 2
106074, 20210402, 2
106074, 20210405, 2
106075, 20210405, 2
106076, 20210405, 2
106077, 20210405, 2
106078, 20210405, 2
106079, 20210405, 2
106080, 20210405, 2
106081, 20210405, 2
106082, 20210405, 2
106083, 20210405, 2
106084, 20210402, 2
106084, 20210405, 2
106085, 20210405, 2
106090, 20210405, 2
106220, 20210320, 2
106220, 20210327, 2
106220, 20210403, 2
106221, 20210320, 2
106221, 20210327, 2
106221, 20210403, 2
106223, 20210320, 2
106223, 20210327, 2
106223, 20210403, 2
106224, 20210320, 2
106224, 20210327, 2
106224, 20210403, 2
106226, 20210320, 2
106226, 20210327, 2
106226, 20210403, 2
106227, 20210320, 2
106227, 20210327, 2
106227, 20210403, 2
106236, 20210321, 2
106236, 20210328, 2
106236, 20210404, 2
106238, 20210321, 2
106238, 20210328, 2
106238, 20210404, 2
106252, 20210321, 2
106252, 20210328, 2
106252, 20210404, 2
106256, 20210321, 2
106256, 20210328, 2
106256, 20210404, 2
106296, 20210319, 2
106296, 20210322, 2
106296, 20210323, 2
106296, 20210324, 2
106296, 20210325, 2
106296, 20210326, 2
106296, 20210329, 2
106296, 20210330, 2
106296, 20210331, 2
106296, 20210401, 2
106296, 20210402, 2
106296, 20210405, 2
106296, 20210406, 2
106427, 20210320, 2
106427, 20210327, 2
106427, 20210403, 2
106428, 20210320, 2
106428, 20210327, 2
106428, 20210403, 2
106435, 20210901, 1
106435, 20210902, 1
106435, 20210903, 1
106435, 20210906, 1
106435, 20210907, 1
106435, 20210908, 1
106435, 20210909, 1
106435, 20210910, 1
106435, 20210913, 1
106435, 20210914, 1
106435, 20210915, 1
106435, 20210916, 1
106435, 20210917, 1
106438, 20210901, 1
106438, 20210902, 1
106438, 20210903, 1
106438, 20210906, 1
106438, 20210907, 1
106438, 20210908, 1
106438, 20210909, 1
106438, 20210910, 1
106438, 20210913, 1
106438, 20210914, 1
106438, 20210915, 1
106438, 20210916, 1
106438, 20210917, 1
106475, 20210319, 2
106475, 20210320, 2
106475, 20210321, 2
106475, 20210322, 2
106475, 20210323, 2
106475, 20210324, 2
106475, 20210325, 2
106475, 20210326, 2
106475, 20210327, 2
106475, 20210328, 2
106475, 20210329, 2
106475, 20210330, 2
106475, 20210331, 2
106475, 20210401, 2
106475, 20210402, 2
106475, 20210403, 2
106475, 20210404, 2
106475, 20210405, 2
106475, 20210406, 2
106480, 20210319, 2
106480, 20210320, 2
106480, 20210321, 2
106480, 20210322, 2
106480, 20210323, 2
106480, 20210324, 2
106480, 20210325, 2
106480, 20210326, 2
106480, 20210327, 2
106480, 20210328, 2
106480, 20210329, 2
106480, 20210330, 2
106480, 20210331, 2
106480, 20210401, 2
106480, 20210402, 2
106480, 20210403, 2
106480, 20210404, 2
106480, 20210405, 2
106480, 20210406, 2
106498, 20210320, 2
106498, 20210327, 2
106498, 20210403, 2
106499, 20210320, 2
106499, 20210327, 2
106499, 20210403, 2
106530, 20210319, 2
106530, 20210322, 2
106530, 20210323, 2
106530, 20210324, 2
106530, 20210325, 2
106530, 20210326, 2
106530, 20210329, 2
106530, 20210330, 2
106530, 20210331, 2
106530, 20210401, 2
106530, 20210402, 2
106530, 20210405, 2
106530, 20210406, 2
106531, 20210319, 2
106531, 20210322, 2
106531, 20210323, 2
106531, 20210324, 2
106531, 20210325, 2
106531, 20210326, 2
106531, 20210329, 2
106531, 20210330, 2
106531, 20210331, 2
106531, 20210401, 2
106531, 20210402, 2
106531, 20210405, 2
106531, 20210406, 2
106649, 20210320, 2
106650, 20210320, 2
106651, 20210320, 2
106652, 20210320, 2
106653, 20210320, 2
106654, 20210320, 2
106655, 20210320, 2
106656, 20210320, 2
106657, 20210320, 2
106658, 20210320, 2
106659, 20210320, 2
106660, 20210320, 2
106661, 20210320, 2
106662, 20210320, 2
106663, 20210320, 2
106664, 20210320, 2
106665, 20210320, 2
106665, 20210327, 2
106665, 20210402, 2
106665, 20210403, 2
106665, 20210405, 2
106682, 20210402, 2
106682, 20210405, 2
106683, 20210402, 2
106683, 20210405, 2
106692, 20210504, 2
106692, 20210901, 1
106692, 20210902, 1
106692, 20210903, 1
106692, 20210906, 1
106692, 20210907, 1
106692, 20210908, 1
106692, 20210909, 1
106692, 20210910, 1
106692, 20210913, 1
106692, 20210914, 1
106692, 20210915, 1
106692, 20210916, 1
106692, 20210917, 1
106694, 20210504, 2
106694, 20210901, 1
106694, 20210902, 1
106694, 20210903, 1
106694, 20210906, 1
106694, 20210907, 1
106694, 20210908, 1
106694, 20210909, 1
106694, 20210910, 1
106694, 20210913, 1
106694, 20210914, 1
106694, 20210915, 1
106694, 20210916, 1
106694, 20210917, 1
106695, 20210504, 2
106695, 20210901, 1
106695, 20210902, 1
106695, 20210903, 1
106695, 20210906, 1
106695, 20210907, 1
106695, 20210908, 1
106695, 20210909, 1
106695, 20210910, 1
106695, 20210913, 1
106695, 20210914, 1
106695, 20210915, 1
106695, 20210916, 1
106695, 20210917, 1
106696, 20210402, 2
106696, 20210405, 2
106697, 20210504, 2
106697, 20210901, 1
106697, 20210902, 1
106697, 20210903, 1
106697, 20210906, 1
106697, 20210907, 1
106697, 20210908, 1
106697, 20210909, 1
106697, 20210910, 1
106697, 20210913, 1
106697, 20210914, 1
106697, 20210915, 1
106697, 20210916, 1
106697, 20210917, 1
106698, 20210504, 2
106698, 20210901, 1
106698, 20210902, 1
106698, 20210903, 1
106698, 20210906, 1
106698, 20210907, 1
106698, 20210908, 1
106698, 20210909, 1
106698, 20210910, 1
106698, 20210913, 1
106698, 20210914, 1
106698, 20210915, 1
106698, 20210916, 1
106698, 20210917, 1
106699, 20210504, 2
106699, 20210901, 1
106699, 20210902, 1
106699, 20210903, 1
106699, 20210906, 1
106699, 20210907, 1
106699, 20210908, 1
106699, 20210909, 1
106699, 20210910, 1
106699, 20210913, 1
106699, 20210914, 1
106699, 20210915, 1
106699, 20210916, 1
106699, 20210917, 1
106700, 20210402, 2
106700, 20210405, 2
106701, 20210402, 2
106702, 20210402, 2
106703, 20210402, 2
106704, 20210402, 2
106705, 20210402, 2
106705, 20210405, 2
106707, 20210402, 2
106707, 20210405, 2
106709, 20210402, 2
106709, 20210405, 2
106710, 20210402, 2
106710, 20210405, 2
106711, 20210402, 2
106711, 20210405, 2
106712, 20210402, 2
106712, 20210405, 2
106713, 20210402, 2
106713, 20210405, 2
106714, 20210402, 2
106714, 20210405, 2
106715, 20210402, 2
106715, 20210405, 2
106716, 20210402, 2
106716, 20210405, 2
106717, 20210402, 2
106717, 20210405, 2
106718, 20210402, 2
106718, 20210405, 2
106719, 20210402, 2
106719, 20210405, 2
106720, 20210402, 2
106720, 20210405, 2
106721, 20210402, 2
106721, 20210405, 2
106722, 20210402, 2
106722, 20210405, 2
106723, 20210402, 2
106723, 20210405, 2
106724, 20210402, 2
106724, 20210405, 2
106725, 20210504, 2
106725, 20210901, 1
106725, 20210902, 1
106725, 20210903, 1
106725, 20210906, 1
106725, 20210907, 1
106725, 20210908, 1
106725, 20210909, 1
106725, 20210910, 1
106725, 20210913, 1
106725, 20210914, 1
106725, 20210915, 1
106725, 20210916, 1
106725, 20210917, 1
106726, 20210319, 1
106726, 20210322, 1
106726, 20210326, 1
106726, 20210329, 1
106726, 20210402, 2
106726, 20210405, 2
106727, 20210504, 2
106727, 20210901, 1
106727, 20210902, 1
106727, 20210903, 1
106727, 20210906, 1
106727, 20210907, 1
106727, 20210908, 1
106727, 20210909, 1
106727, 20210910, 1
106727, 20210913, 1
106727, 20210914, 1
106727, 20210915, 1
106727, 20210916, 1
106727, 20210917, 1
106728, 20210504, 2
106728, 20210901, 1
106728, 20210902, 1
106728, 20210903, 1
106728, 20210906, 1
106728, 20210907, 1
106728, 20210908, 1
106728, 20210909, 1
106728, 20210910, 1
106728, 20210913, 1
106728, 20210914, 1
106728, 20210915, 1
106728, 20210916, 1
106728, 20210917, 1
106729, 20210319, 1
106729, 20210322, 1
106729, 20210326, 1
106729, 20210329, 1
106729, 20210402, 2
106729, 20210405, 2
106730, 20210504, 2
106730, 20210901, 1
106730, 20210902, 1
106730, 20210903, 1
106730, 20210906, 1
106730, 20210907, 1
106730, 20210908, 1
106730, 20210909, 1
106730, 20210910, 1
106730, 20210913, 1
106730, 20210914, 1
106730, 20210915, 1
106730, 20210916, 1
106730, 20210917, 1
106731, 20210319, 1
106731, 20210322, 1
106731, 20210326, 1
106731, 20210329, 1
106731, 20210402, 2
106731, 20210405, 2
106732, 20210319, 1
106732, 20210322, 1
106732, 20210326, 1
106732, 20210329, 1
106732, 20210402, 2
106732, 20210405, 2
106733, 20210402, 2
106733, 20210405, 2
106734, 20210402, 2
106735, 20210402, 2
106736, 20210402, 2
106736, 20210405, 2
106737, 20210402, 2
106737, 20210405, 2
106738, 20210402, 2
106738, 20210405, 2
106739, 20210405, 2
106740, 20210402, 2
106740, 20210405, 2
106741, 20210405, 2
106742, 20210402, 2
106742, 20210405, 2
106743, 20210402, 2
106743, 20210405, 2
106744, 20210402, 2
106744, 20210405, 2
106745, 20210402, 2
106745, 20210405, 2
106746, 20210402, 2
106746, 20210405, 2
106747, 20210402, 2
106747, 20210405, 2
106748, 20210402, 2
106748, 20210405, 2
106749, 20210402, 2
106749, 20210405, 2
106750, 20210402, 2
106750, 20210405, 2
106751, 20210402, 2
106751, 20210405, 2
106752, 20210402, 2
106752, 20210405, 2
106753, 20210402, 2
106753, 20210405, 2
106754, 20210402, 2
106754, 20210405, 2
106755, 20210402, 2
106755, 20210405, 2
106756, 20210402, 2
106756, 20210405, 2
106757, 20210402, 2
106757, 20210405, 2
106758, 20210402, 2
106758, 20210405, 2
106759, 20210504, 2
106759, 20210901, 1
106759, 20210902, 1
106759, 20210903, 1
106759, 20210906, 1
106759, 20210907, 1
106759, 20210908, 1
106759, 20210909, 1
106759, 20210910, 1
106759, 20210913, 1
106759, 20210914, 1
106759, 20210915, 1
106759, 20210916, 1
106759, 20210917, 1
106760, 20210504, 2
106760, 20210901, 1
106760, 20210902, 1
106760, 20210903, 1
106760, 20210906, 1
106760, 20210907, 1
106760, 20210908, 1
106760, 20210909, 1
106760, 20210910, 1
106760, 20210913, 1
106760, 20210914, 1
106760, 20210915, 1
106760, 20210916, 1
106760, 20210917, 1
106765, 20210402, 2
106765, 20210405, 2
106767, 20210402, 2
106767, 20210405, 2
106768, 20210402, 2
106768, 20210405, 2
106769, 20210402, 2
106769, 20210405, 2
106770, 20210402, 2
106770, 20210405, 2
106772, 20210402, 2
106772, 20210405, 2
106773, 20210402, 2
106773, 20210405, 2
106774, 20210402, 2
106774, 20210405, 2
106790, 20210319, 2
106790, 20210320, 2
106790, 20210321, 2
106790, 20210322, 2
106790, 20210323, 2
106790, 20210324, 2
106790, 20210325, 2
106790, 20210326, 2
106790, 20210327, 2
106790, 20210328, 2
106790, 20210329, 2
106790, 20210330, 2
106790, 20210331, 2
106790, 20210401, 2
106790, 20210402, 2
106790, 20210403, 2
106790, 20210404, 2
106790, 20210405, 2
106790, 20210406, 2
106791, 20210319, 2
106791, 20210320, 2
106791, 20210321, 2
106791, 20210322, 2
106791, 20210323, 2
106791, 20210324, 2
106791, 20210325, 2
106791, 20210326, 2
106791, 20210327, 2
106791, 20210328, 2
106791, 20210329, 2
106791, 20210330, 2
106791, 20210331, 2
106791, 20210401, 2
106791, 20210402, 2
106791, 20210403, 2
106791, 20210404, 2
106791, 20210405, 2
106791, 20210406, 2
106798, 20210319, 2
106798, 20210320, 2
106798, 20210321, 2
106798, 20210322, 2
106798, 20210323, 2
106798, 20210324, 2
106798, 20210325, 2
106798, 20210326, 2
106798, 20210327, 2
106798, 20210328, 2
106798, 20210329, 2
106798, 20210330, 2
106798, 20210331, 2
106798, 20210401, 2
106798, 20210402, 2
106798, 20210403, 2
106798, 20210404, 2
106798, 20210405, 2
106798, 20210406, 2
106800, 20210319, 2
106800, 20210320, 2
106800, 20210321, 2
106800, 20210322, 2
106800, 20210323, 2
106800, 20210324, 2
106800, 20210325, 2
106800, 20210326, 2
106800, 20210327, 2
