service_id, monday, tuesday, wednesday, thursday, friday, saturday, sunday, start_date, end_date
104803, 0, 0, 0, 0, 1, 0, 0, 20210407, 20210531
88733, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
88734, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
88740, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210630
88741, 0, 0, 0, 0, 0, 1, 0, 20210319, 20210630
88742, 0, 0, 0, 0, 0, 1, 0, 20210319, 20210630
88743, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210630
88748, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
88749, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
88750, 0, 1, 0, 0, 1, 0, 0, 20210319, 20210630
88751, 0, 1, 0, 0, 1, 0, 0, 20210319, 20210630
88756, 1, 0, 0, 1, 0, 0, 0, 20210601, 20210630
88758, 0, 1, 0, 0, 0, 0, 0, 20210407, 20210531
88759, 0, 1, 0, 0, 0, 0, 0, 20210407, 20210531
88765, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
88766, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
88767, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
88768, 1, 1, 1, 1, 0, 0, 0, 20210407, 20210531
88848, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210630
88850, 0, 0, 0, 1, 0, 0, 0, 20210407, 20210531
89169, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
89369, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210630
106298, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106299, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106304, 0, 0, 0, 0, 0, 1, 0, 20210319, 20210919
106305, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106306, 0, 0, 0, 0, 0, 1, 0, 20210319, 20210919
106307, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106308, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106313, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106314, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106315, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106316, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106321, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106322, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106323, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
106324, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
106329, 0, 0, 0, 0, 0, 1, 0, 20210401, 20210919
106330, 0, 0, 0, 0, 0, 0, 1, 20210401, 20210919
106331, 0, 0, 0, 0, 0, 0, 1, 20210401, 20210919
106332, 1, 1, 1, 1, 1, 1, 1, 20210401, 20210919
106333, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106338, 1, 0, 1, 1, 0, 1, 0, 20210319, 20210919
106339, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106340, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106341, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106346, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106347, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106348, 1, 0, 1, 1, 1, 1, 0, 20210319, 20210919
106349, 1, 0, 1, 1, 0, 1, 0, 20210319, 20210919
106354, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106355, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106356, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106357, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106358, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
106363, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106364, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106365, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106366, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106371, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106372, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106373, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
106374, 1, 1, 1, 1, 1, 1, 1, 20210401, 20210919
106380, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
106381, 1, 1, 1, 1, 1, 1, 1, 20210401, 20210919
106382, 1, 1, 1, 1, 1, 1, 1, 20210401, 20210919
106383, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106388, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106389, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106390, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106391, 0, 1, 0, 0, 1, 0, 0, 20210319, 20210919
106396, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106397, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106398, 0, 0, 1, 0, 0, 1, 0, 20210319, 20210919
106399, 0, 0, 1, 0, 0, 1, 0, 20210319, 20210919
106405, 1, 1, 0, 1, 1, 0, 0, 20210319, 20210919
106406, 0, 0, 0, 0, 0, 1, 0, 20210319, 20210919
106407, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106408, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106413, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106414, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106415, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106416, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106421, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106422, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106423, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106424, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106430, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
104809, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210531
104810, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210630
104811, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210531
104812, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210630
104817, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
104818, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210630
104819, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210630
104820, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210630
104825, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
104826, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210630
104827, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210630
104828, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210630
104834, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
104835, 1, 0, 0, 0, 1, 0, 0, 20210407, 20210531
104836, 0, 1, 1, 1, 0, 0, 0, 20210407, 20210531
104850, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210630
104851, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210630
104852, 0, 0, 0, 0, 0, 1, 0, 20210319, 20210630
104853, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
104867, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
104868, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210630
104884, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210831
104885, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210831
104886, 0, 0, 0, 0, 0, 1, 1, 20210601, 20210831
104887, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
105069, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
105078, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210630
105079, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210630
105928, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105929, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105930, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105931, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105937, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105938, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105939, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105940, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105945, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
105946, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105947, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105948, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
105953, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105954, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105955, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105956, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105957, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105962, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105963, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105964, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105965, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105970, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105971, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105972, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105973, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105978, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105979, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105980, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105981, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105982, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105987, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
105988, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105989, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105990, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
105995, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105996, 1, 1, 1, 1, 1, 0, 1, 20210319, 20210731
105997, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105998, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106003, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106004, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106005, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106006, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106007, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106012, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106013, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106014, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106015, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106020, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106021, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106022, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106023, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106029, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106030, 1, 1, 1, 1, 1, 0, 1, 20210319, 20210731
106031, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106032, 1, 1, 1, 1, 1, 0, 1, 20210319, 20210731
106037, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106038, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106039, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106040, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106431, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106432, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106433, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106438, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
106439, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106440, 1, 0, 1, 1, 0, 0, 0, 20210319, 20210919
106441, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106446, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106447, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106448, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106449, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106450, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106455, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106456, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106457, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106458, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106463, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106464, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106465, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106466, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106471, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106472, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106473, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106474, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106475, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106480, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106481, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106482, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106483, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106488, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106489, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106490, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106491, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106497, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106498, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106499, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106500, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106505, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106506, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106507, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106508, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106513, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106514, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106515, 1, 0, 1, 0, 0, 0, 0, 20210319, 20210919
106516, 0, 1, 0, 1, 1, 1, 0, 20210319, 20210919
106522, 1, 1, 1, 0, 1, 0, 0, 20210319, 20210919
106523, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106524, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106525, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106530, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106531, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106532, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106533, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106538, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106539, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106540, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106541, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106547, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106548, 0, 0, 0, 1, 1, 0, 1, 20210319, 20210919
106549, 0, 0, 0, 1, 1, 0, 1, 20210319, 20210919
106550, 1, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106555, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106556, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106557, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106558, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106563, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106648, 1, 1, 1, 1, 1, 1, 0, 20210415, 20210919
106649, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106650, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106655, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106656, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106657, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106658, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106664, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106665, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210414
106666, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106667, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106672, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106673, 1, 1, 1, 1, 1, 1, 1, 20210415, 20210919
106674, 1, 1, 1, 1, 1, 1, 1, 20210415, 20210919
106675, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106680, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106681, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106682, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106683, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106684, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210414
106689, 1, 1, 1, 1, 1, 1, 1, 20210415, 20210919
106690, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210414
106691, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210414
106692, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106697, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106698, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106699, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106700, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106705, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106706, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106707, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106708, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106709, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106714, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106715, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106716, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106717, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106722, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106723, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106724, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106725, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106730, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106731, 1, 0, 0, 0, 1, 0, 0, 20210601, 20210831
106732, 1, 0, 0, 0, 1, 0, 0, 20210601, 20210831
106733, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106734, 0, 1, 0, 1, 1, 1, 0, 20210319, 20210919
106739, 1, 0, 1, 0, 0, 0, 0, 20210319, 20210919
106740, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106741, 1, 0, 1, 0, 0, 0, 0, 20210319, 20210919
106742, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106747, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106748, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106749, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106750, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106756, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106757, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106758, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106759, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106764, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106765, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106766, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106767, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106772, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106773, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106774, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106775, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106781, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106782, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106783, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106784, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106789, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106790, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106791, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106792, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106798, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106800, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106806, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106808, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106814, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106816, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106822, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106824, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106825, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106826, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106831, 1, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106832, 1, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106833, 1, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106834, 1, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106839, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106840, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106841, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106842, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106847, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106848, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106849, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106850, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106851, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106856, 1, 0, 0, 0, 1, 0, 0, 20210601, 20210831
106858, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210831
106864, 1, 0, 0, 0, 1, 0, 0, 20210601, 20210831
106866, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210831
106874, 0, 1, 0, 1, 0, 0, 0, 20210319, 20210919
106045, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106046, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106047, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106048, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106054, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106055, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106056, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106057, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106062, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106063, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210731
106064, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210731
106065, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210731
106070, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106071, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106072, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106073, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106074, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210531
106079, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106080, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106081, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106082, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106087, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106088, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106089, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106090, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106095, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106096, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106097, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106098, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106099, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106221, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106222, 0, 1, 1, 1, 0, 0, 0, 20210319, 20210919
106223, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106224, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106229, 1, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106230, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106231, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106232, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106237, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106238, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106239, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106240, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106241, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106246, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106247, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106248, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106249, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106254, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106255, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106256, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106257, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106263, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106264, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106265, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106266, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106271, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106272, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106273, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106274, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106279, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106280, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106281, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106282, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106288, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210331
106289, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106290, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106291, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
